accident_id,district_code,accident_month,accident_hour,accident_weekday,accident_category_code,accident_type_code,involves_bicycle,involves_pedestrian,longitude,latitude
210621,1,4,18,7,3,5,t,f,13.3894769,52.5297251
210620,1,4,9,5,3,1,t,f,13.41676463,52.51159429
210619,2,5,19,4,3,2,t,f,13.44980747,52.51022083
210617,9,3,14,2,3,6,f,t,13.49065839,52.46830121
210615,2,3,9,5,2,6,f,t,13.43008739,52.51054089
210614,2,5,9,3,3,0,t,t,13.42001426,52.49643529
210612,9,5,11,2,3,6,f,t,13.55377149,52.43419
210611,3,4,7,4,3,5,t,f,13.4918283,52.61526396
210609,3,4,10,1,3,4,t,f,13.47779706,52.55939869
210608,4,5,11,6,3,1,t,f,13.33481801,52.51491997
210607,2,4,11,2,3,5,t,f,13.45318413,52.50867673
210606,3,4,18,6,3,6,t,t,13.42849958,52.5520136
210603,6,4,14,4,3,2,t,f,13.26577912,52.41032762
210602,1,3,15,3,3,2,t,f,13.34319898,52.52821492
210598,4,5,18,2,3,0,t,f,13.31190183,52.49807258
210596,1,5,17,6,3,3,t,f,13.35548958,52.53498437
210594,1,3,15,2,3,1,t,f,13.40628651,52.53226584
210592,1,4,11,3,3,5,t,f,13.39222008,52.50780182
210591,2,5,14,6,3,5,t,f,13.46839583,52.49971006
210588,5,4,8,2,3,0,t,f,13.24691998,52.54416972
210586,3,5,15,5,3,2,t,f,13.42749804,52.5975605
210585,1,4,17,3,3,5,t,f,13.36912119,52.54621227
210578,5,5,16,2,3,4,t,f,13.24113786,52.52613763
210576,12,4,21,2,3,2,t,f,13.36446375,52.56768846
210575,8,5,16,6,3,6,f,t,13.47250788,52.43707081
210574,4,4,16,4,3,5,t,f,13.31429951,52.50890888
210573,2,3,10,3,3,5,t,f,13.46627335,52.50857653
210569,2,3,18,4,3,5,t,f,13.42584457,52.49946342
210568,11,4,7,6,3,7,t,f,13.47780059,52.5099898
210566,5,5,18,2,3,0,t,f,13.23316013,52.52747381
210563,1,4,20,6,3,5,t,f,13.39075595,52.51573634
210560,3,3,13,4,3,6,t,t,13.43021598,52.53269925
210559,5,4,17,6,3,6,f,t,13.22714029,52.55768772
210557,11,4,16,2,3,5,t,f,13.50023533,52.5535052
210556,1,5,11,1,3,1,t,f,13.40841137,52.52749004
210555,6,5,15,7,3,5,t,f,13.21461801,52.44014251
210549,7,4,10,5,3,5,t,f,13.34263407,52.4866586
210545,10,4,11,6,3,6,f,t,13.58349405,52.51493362
210544,8,3,11,5,3,5,t,f,13.44674095,52.43994557
210543,8,5,7,2,3,5,t,f,13.50295971,52.41418786
210541,6,5,11,2,3,2,t,f,13.33101181,52.4532094
210540,3,4,6,4,2,5,t,f,13.428822,52.57916205
210536,1,4,12,3,3,0,t,f,13.37236194,52.53865089
210535,12,4,12,7,3,0,t,f,13.32422627,52.60119616
210534,7,4,1,4,2,1,t,f,13.35917873,52.47485772
210533,6,5,12,6,3,6,f,t,13.29206653,52.45786408
210532,2,4,22,5,3,0,t,f,13.3939675,52.49754273
210529,5,3,14,6,2,6,f,t,13.18613039,52.53782439
210527,1,5,16,3,3,3,t,f,13.38925846,52.51387686
210526,2,4,19,6,3,2,t,f,13.46203612,52.51895872
210525,6,4,16,3,3,6,f,t,13.27721013,52.43387959
210523,1,4,16,6,3,5,t,f,13.36194317,52.49997048
210522,1,5,14,7,3,6,f,t,13.37397935,52.55646516
210515,4,4,16,6,3,0,t,f,13.28772946,52.49609696
210513,10,5,13,1,3,5,t,f,13.53355439,52.52550381
210512,3,5,18,3,3,5,t,f,13.43815822,52.54630844
210511,2,4,18,4,3,0,t,f,13.45599126,52.50994739
210510,4,3,13,4,3,5,t,f,13.33119856,52.48725984
210509,11,5,14,2,2,6,f,t,13.47015906,52.53178042
210508,7,4,19,2,3,2,t,f,13.34774537,52.49616185
210506,4,5,11,2,2,5,t,f,13.30616336,52.52333038
210505,9,5,18,6,3,1,t,f,13.5695221,52.44497503
210504,2,5,7,5,3,6,f,t,13.39439772,52.48596915
210503,11,4,7,2,3,3,t,f,13.52775568,52.48963318
210500,2,5,19,4,3,2,t,f,13.42204318,52.49289657
210499,4,4,15,7,3,0,t,f,13.30042261,52.52246707
210498,4,5,19,7,3,0,t,f,13.30579113,52.48570615
210497,6,4,11,5,3,6,f,t,13.33898251,52.45556154
210496,11,3,15,4,3,5,t,f,13.52731017,52.55647429
210495,6,5,18,1,3,4,t,f,13.32151057,52.41797654
210494,6,4,14,1,2,7,t,f,13.20944612,52.41955762
210492,3,5,15,2,3,6,f,t,13.40522717,52.58158916
210491,1,5,18,7,3,0,t,f,13.36435816,52.50333993
210489,8,5,17,6,3,4,t,f,13.46109197,52.43617983
210488,6,5,14,4,3,2,t,f,13.33083337,52.45329549
210484,6,4,15,3,2,6,f,t,13.34301264,52.44735837
210483,8,3,12,1,3,6,t,t,13.44142807,52.46974129
210482,8,4,10,6,3,6,f,t,13.42655651,52.41372387
210481,2,3,8,5,3,5,t,f,13.3767109,52.4893963
210480,4,5,7,3,2,5,t,f,13.31392385,52.49047697
210477,7,5,22,7,3,6,f,t,13.35367948,52.49992429
210475,4,5,13,6,3,5,t,f,13.30936496,52.47860566
210473,2,4,20,5,3,5,t,f,13.41404579,52.50039505
210469,9,4,14,6,3,5,t,f,13.57926925,52.45847206
210467,7,5,16,3,3,2,t,f,13.33525618,52.47183983
210466,1,5,22,4,3,5,t,f,13.34299235,52.52546384
210465,6,4,20,5,3,6,f,t,13.3103237,52.466974
210464,3,4,9,5,3,6,f,t,13.4790476,52.6076227
210463,3,4,19,3,3,0,t,f,13.4206914,52.53342579
210462,4,3,11,3,3,3,t,f,13.30256538,52.5060643
210461,3,4,17,6,3,5,t,f,13.42872283,52.57797948
210457,10,5,14,3,3,2,t,f,13.58624814,52.53933699
210455,5,5,11,4,3,1,t,f,13.2059481,52.56215734
210453,7,4,17,6,3,1,t,f,13.35197458,52.49975492
210452,3,4,9,5,3,5,t,f,13.42701347,52.55220893
210449,5,4,9,5,3,6,f,t,13.26998492,52.53654916
210448,1,3,17,5,3,5,t,f,13.38844564,52.56121451
210447,3,5,7,2,3,6,f,t,13.40679959,52.5627114
210446,1,4,9,2,3,5,t,f,13.38405472,52.5554604
210443,4,5,13,1,3,5,t,f,13.27807298,52.50674075
210440,1,4,22,5,3,2,t,f,13.3971203,52.53247848
210439,8,4,17,3,3,5,t,f,13.43808263,52.49026896
210438,4,5,12,4,3,1,t,f,13.29421798,52.511793
210437,11,4,13,3,3,0,t,f,13.48083142,52.49909009
210435,5,4,16,5,3,5,t,f,13.18287153,52.51846634
210432,2,5,17,4,3,3,t,f,13.43728972,52.5065301
210431,7,4,15,6,3,6,f,t,13.33438895,52.47055324
210430,6,4,8,3,3,5,t,f,13.28896373,52.42950489
210429,12,5,11,6,2,6,f,t,13.3285849,52.56574183
210428,1,4,9,3,3,5,t,f,13.36540161,52.55711013
210426,1,4,10,4,3,5,t,f,13.34326212,52.52620133
210425,12,4,7,3,3,6,f,t,13.32113237,52.59352904
210423,12,4,16,4,2,3,t,f,13.26969236,52.59084352
210419,7,5,15,2,3,1,t,f,13.3901283,52.40233487
210418,4,5,9,5,3,5,t,f,13.27202237,52.50885363
210417,10,5,19,4,3,5,t,f,13.59214033,52.54632947
210415,1,1,14,2,3,6,f,t,13.32559904,52.5277238
210414,1,2,16,1,3,5,t,f,13.38423124,52.55571194
210408,3,3,12,4,3,5,t,f,13.40216383,52.60286789
210407,7,1,16,3,3,5,t,f,13.37780299,52.46591877
210406,11,1,9,3,3,5,t,f,13.49673562,52.5428177
210401,3,2,17,7,3,0,t,f,13.42999257,52.55142038
210399,1,2,6,2,3,5,t,f,13.37115623,52.54197977
210398,4,3,7,5,2,5,t,f,13.28125373,52.51296622
210395,3,3,11,5,3,5,t,f,13.45278487,52.54852524
210392,11,2,16,5,3,6,f,t,13.49732858,52.53503621
210390,8,3,5,3,3,6,f,t,13.43353465,52.44390794
210389,2,1,12,3,3,5,t,f,13.38513787,52.50228807
210388,11,2,6,4,3,6,f,t,13.48533947,52.52319037
210386,10,2,13,5,3,6,f,t,13.56678007,52.55120616
210384,8,1,5,3,3,6,f,t,13.42117247,52.41312766
210380,10,3,13,2,3,5,t,f,13.56594433,52.48111189
210376,3,3,15,2,3,6,t,t,13.45046104,52.54864154
210373,4,1,8,4,3,5,t,f,13.31289022,52.50067582
210372,9,2,5,6,3,6,f,t,13.47537201,52.45618869
210371,6,3,16,2,2,6,f,t,13.30564363,52.42786886
210370,3,1,13,4,3,5,t,f,13.42202599,52.56158253
210369,10,3,9,4,3,0,t,f,13.56956957,52.49140159
210367,9,1,16,5,3,5,t,f,13.53634914,52.43285105
210366,2,1,19,5,3,0,t,f,13.45969191,52.50906109
210365,1,3,15,6,3,1,t,f,13.35345843,52.52905735
210364,11,2,16,2,3,5,t,f,13.50891146,52.49028319
210363,1,3,15,3,3,3,t,f,13.39531926,52.51620304
210362,5,3,18,5,2,6,f,t,13.19816952,52.5328204
210360,2,3,15,3,2,1,t,f,13.39660961,52.50469306
210355,6,2,12,4,3,0,t,f,13.34701685,52.45009372
210354,8,1,16,6,3,3,t,f,13.43261438,52.4787028
210353,12,3,13,6,2,6,f,t,13.34284457,52.59916292
210352,3,1,19,6,2,6,f,t,13.43050764,52.58942609
210348,4,1,10,6,3,6,f,t,13.3294,52.48707904
210347,8,1,14,1,3,6,f,t,13.4526549,52.42908394
210345,9,3,17,4,3,5,t,f,13.51460908,52.46891541
210343,4,3,16,3,3,5,t,f,13.30639129,52.48848829
210342,1,1,7,6,3,6,f,t,13.37414635,52.53059331
210341,7,2,14,2,3,6,f,t,13.38404744,52.45819999
210340,3,2,14,5,3,6,t,t,13.41963634,52.53776325
210337,4,1,18,7,3,1,t,f,13.30842402,52.50582906
210334,6,2,16,6,3,5,t,f,13.29966677,52.42134776
210333,1,3,21,7,2,5,t,f,13.39578202,52.52901397
210330,4,1,7,2,3,1,t,f,13.2960966,52.4970633
210328,4,1,14,5,3,5,t,f,13.25061352,52.50025744
210326,9,1,12,3,3,5,t,f,13.58362989,52.43162894
210321,2,1,17,1,3,1,t,f,13.43468733,52.50936065
210319,8,1,18,3,3,6,f,t,13.42759855,52.42089951
210317,4,2,8,2,3,6,f,t,13.29248212,52.49054627
210315,12,3,15,5,3,6,f,t,13.31316464,52.57125764
210314,1,1,8,4,3,5,t,f,13.39127535,52.56341686
210312,7,3,16,2,3,2,t,f,13.3605147,52.4104968
210310,4,3,5,5,3,1,t,f,13.30534526,52.47980529
210308,1,1,8,5,2,3,t,f,13.38106565,52.55213783
210306,2,3,11,5,3,5,t,f,13.44068632,52.5172754
210304,7,3,12,4,2,6,f,t,13.40258264,52.42677235
210302,6,2,6,4,2,6,f,t,13.34561727,52.43619737
210299,1,2,13,5,3,5,t,f,13.32638284,52.52763939
210297,2,3,17,6,3,5,t,f,13.43142718,52.50598645
210295,4,1,16,6,3,0,t,f,13.29306816,52.53448961
210294,4,3,13,6,3,5,t,f,13.32332509,52.49152482
210293,8,1,21,6,3,1,t,f,13.42937976,52.48633692
210292,3,3,19,6,2,2,t,f,13.41429895,52.55975396
210290,11,1,0,7,3,0,t,f,13.49769035,52.52641215
210288,3,1,10,3,2,6,t,t,13.40591812,52.54090352
210287,9,2,10,6,3,6,f,t,13.49733361,52.44168688
210283,5,1,17,2,1,6,f,t,13.17492375,52.52388374
210281,4,1,1,7,3,0,f,t,13.31390107,52.50647234
210280,12,2,17,6,2,5,t,f,13.22380733,52.6076002
210279,2,1,11,3,3,5,t,f,13.44041661,52.51585609
210278,4,1,19,3,3,6,f,t,13.2975276,52.52650725
210277,4,2,19,2,3,5,t,f,13.30119071,52.51901517
210276,4,3,10,2,2,3,t,f,13.33719023,52.50113793
210275,4,3,13,4,3,5,t,f,13.29727479,52.50685405
210274,1,1,10,3,3,5,t,f,13.33776435,52.52525498
210273,6,2,13,7,3,0,t,f,13.19989085,52.44085647
210270,1,2,10,4,3,6,f,t,13.33320075,52.54471771
210269,8,2,18,5,3,0,f,t,13.43968321,52.48958486
210267,2,3,12,4,3,5,t,t,13.39771834,52.49527992
210266,5,3,21,2,2,6,f,t,13.20153008,52.54126028
210264,1,1,7,4,3,5,t,f,13.35496731,52.54400765
210263,9,2,17,2,3,6,f,t,13.48790947,52.46626834
210261,2,3,12,4,3,5,t,f,13.43197356,52.51514306
210259,11,2,11,7,3,0,t,f,13.5032658,52.52629061
210258,1,1,12,4,3,6,f,t,13.38312155,52.55437522
210257,12,2,15,3,3,5,t,f,13.33997263,52.58816868
210249,3,3,9,7,3,5,t,f,13.40379782,52.55148541
210247,12,3,18,2,3,6,f,t,13.29226272,52.59065793
210246,12,1,19,5,3,6,f,t,13.31403993,52.60527276
210245,9,2,19,4,3,6,f,t,13.45407167,52.48889351
210244,3,3,17,6,3,0,f,t,13.42438444,52.60736544
210243,3,2,17,7,3,5,t,f,13.45828826,52.52561784
210242,3,2,15,4,2,5,t,f,13.40204006,52.60284478
210236,8,1,16,1,3,0,t,f,13.43027357,52.46928301
210233,7,1,11,4,3,5,t,f,13.40793314,52.45255021
210232,4,2,18,4,3,6,f,t,13.31038002,52.47902034
210230,11,1,18,4,3,5,t,f,13.46925351,52.53143091
210228,4,1,14,6,3,5,t,f,13.3308025,52.49088122
210224,4,3,18,3,2,5,t,f,13.32166869,52.50578607
210223,3,3,17,4,3,1,t,f,13.47205564,52.54779937
210222,4,2,17,7,3,6,f,t,13.27593819,52.49404988
210221,7,2,21,7,2,6,f,t,13.36156,52.41589536
210220,7,1,18,6,2,6,f,t,13.37603758,52.44319863
210219,7,2,16,3,3,6,f,t,13.37657526,52.46011274
210218,9,1,11,3,3,6,t,t,13.48462335,52.46355727
210215,9,2,14,4,3,5,t,f,13.55328922,52.46958581
210213,9,3,7,4,3,5,t,f,13.57208033,52.42951352
210212,1,3,15,6,3,1,t,f,13.40354533,52.52641772
210207,4,1,20,2,3,6,f,t,13.32296976,52.50585024
210206,7,2,9,4,2,6,f,t,13.40969793,52.3871189
210205,10,2,13,6,2,6,f,t,13.56064644,52.48970802
210204,11,3,8,2,3,2,t,f,13.51986608,52.49477329
210203,4,1,8,4,3,5,t,f,13.32782334,52.50551
210200,7,3,16,6,3,0,t,t,13.34679763,52.47870842
210199,9,2,17,3,3,6,t,t,13.51188382,52.4642251
210197,4,3,17,4,2,6,f,t,13.27236609,52.48691202
210196,8,3,8,5,3,0,t,f,13.44164758,52.47041588
210193,10,3,15,3,3,5,t,f,13.54869552,52.52812991
210192,7,1,17,5,3,1,t,f,13.34165063,52.50207145
210188,1,1,20,2,3,6,t,t,13.36166973,52.530968
210186,1,3,17,7,3,5,t,f,13.35983865,52.52345957
210183,4,1,14,1,3,6,f,t,13.31510883,52.49089884
210180,6,1,17,4,3,6,f,t,13.3393384,52.461601
210178,7,2,17,5,3,4,t,f,13.40035989,52.48370517
210177,4,1,18,3,3,6,f,t,13.33080562,52.49078137
210176,3,3,9,4,3,0,t,f,13.41331723,52.54869743
210173,1,1,17,4,3,2,f,t,13.40134352,52.54009554
210171,8,3,19,3,3,2,t,f,13.42909228,52.48219181
210170,7,3,15,4,3,1,t,f,13.38532767,52.45277681
210168,3,3,7,3,2,5,t,f,13.40816272,52.55103059
210167,11,1,18,7,2,6,f,t,13.52540115,52.48209304
210166,2,2,8,2,3,5,t,f,13.38622927,52.50132108
210163,7,2,12,5,3,5,t,f,13.4014125,52.38661951
210161,1,3,13,5,3,5,t,f,13.4212151,52.50985085
210160,2,3,20,5,3,2,t,f,13.45612725,52.50142627
210157,4,1,13,6,3,5,t,f,13.29896988,52.50684427
210156,8,3,12,3,3,5,t,f,13.42110297,52.48026771
210155,10,1,17,1,2,6,f,t,13.56076169,52.57100346
210153,2,3,15,3,3,5,t,f,13.44560598,52.4955691
210151,1,2,11,6,2,6,f,t,13.34675874,52.50376753
210150,8,1,15,2,3,5,t,f,13.43763267,52.47883503
210146,4,1,17,2,2,5,t,f,13.30797214,52.5245461
210143,7,3,10,3,3,5,t,f,13.40287409,52.39405316
210142,2,3,15,4,3,6,t,t,13.46705582,52.52023835
210138,4,1,18,4,3,6,f,t,13.3043325,52.50376865
210137,2,3,12,6,3,3,t,f,13.46644308,52.50875005
210135,5,2,12,6,3,5,t,f,13.20827786,52.56200495
210133,1,3,18,5,2,6,f,t,13.35159241,52.50520657
210132,3,3,13,6,2,5,t,f,13.39491627,52.5653385
210131,11,3,14,2,3,1,t,f,13.47497003,52.52043813
210126,11,1,7,5,2,6,f,t,13.52452603,52.51370453
210123,2,1,6,4,3,5,t,f,13.41097559,52.50391409
210122,7,3,12,4,3,2,t,f,13.37885992,52.44958398
210119,2,1,13,5,3,0,t,f,13.41417514,52.49844383
210115,11,3,13,5,3,5,t,f,13.47707311,52.52426703
210114,6,2,13,5,3,0,t,f,13.24924135,52.45184463
210111,1,2,19,4,3,6,f,t,13.38179564,52.55263241
210108,4,2,14,4,3,5,t,f,13.28074429,52.50646761
210107,8,1,13,1,2,9,f,t,13.4319876,52.46634917
210106,4,3,21,5,3,6,f,t,13.31447839,52.49014466
210105,11,3,17,1,3,5,t,f,13.50966221,52.57214734
210104,9,3,10,2,2,5,t,f,13.45052654,52.49138231
210103,2,2,14,6,3,6,t,t,13.46721438,52.51267984
210101,8,1,14,3,3,5,t,f,13.44988181,52.44555219
210100,3,1,14,3,3,1,t,f,13.41805169,52.53830235
210098,11,3,15,3,2,5,t,f,13.50812633,52.54853271
210097,1,1,14,3,3,0,t,f,13.39169744,52.51222713
210095,1,2,20,5,3,5,t,f,13.37975939,52.52261569
210094,5,1,13,2,2,3,t,f,13.207501,52.55507856
210090,8,1,17,2,3,6,f,t,13.46437881,52.47021427
210089,1,1,8,3,3,6,f,t,13.38450834,52.53834055
210088,7,2,14,1,3,6,f,t,13.361259,52.41260135
210087,2,3,8,3,3,6,f,t,13.44338258,52.50032485
210079,8,3,19,5,3,6,f,t,13.44884685,52.48504836
210078,6,2,15,3,3,5,t,f,13.15056063,52.41841925
210075,2,2,17,3,3,6,t,t,13.39523845,52.49712077
210070,2,3,14,4,3,6,f,t,13.40071262,52.49427775
210066,5,1,6,5,2,6,f,t,13.14154369,52.53235254
210065,4,3,16,5,3,5,t,f,13.32172781,52.49288129
210062,1,1,19,5,3,2,t,f,13.40502561,52.5339037
210061,11,3,6,5,3,0,t,f,13.48666906,52.52664918
210059,12,3,16,3,3,6,t,t,13.32597123,52.5923007
210058,3,1,16,5,3,3,t,f,13.43878047,52.54794457
210056,5,2,6,2,3,6,f,t,13.22821388,52.53007557
210055,1,3,8,7,3,1,t,f,13.38343225,52.53397163
210054,1,2,14,4,2,4,t,f,13.34203037,52.52626933
210053,3,1,14,1,3,1,t,f,13.44563683,52.53883238
210052,3,3,16,6,3,0,f,t,13.40928824,52.56642148
210050,9,3,8,7,3,5,t,f,13.62169812,52.45061883
210049,6,3,13,7,3,3,t,f,13.30005231,52.43992245
210048,2,2,13,7,3,0,t,f,13.37966859,52.49429834
210047,12,1,11,6,3,1,f,t,13.37074077,52.5630257
210046,1,1,14,2,2,5,t,f,13.38715811,52.5597998
210045,1,2,15,1,3,2,t,f,13.38325952,52.53063536
210039,12,3,15,4,3,6,f,t,13.29536507,52.62876091
210037,12,1,13,3,3,5,t,f,13.28539402,52.59482019
210036,8,1,9,3,3,5,t,f,13.45244174,52.47283818
210035,5,2,15,1,3,5,t,f,13.18788832,52.54700248
210034,10,3,16,2,3,5,t,f,13.51895151,52.5314907
210033,6,3,18,3,3,5,t,f,13.33886604,52.46451464
210031,6,2,15,7,3,5,t,f,13.32997657,52.46443812
210030,12,1,13,4,2,6,f,t,13.24483566,52.61445463
210029,7,2,17,3,3,6,f,t,13.36792922,52.41896813
210028,8,1,8,4,2,0,t,f,13.40591121,52.41559563
210027,5,3,14,6,3,5,t,f,13.26840173,52.53675635
210024,6,1,11,1,3,5,t,f,13.32394951,52.4560999
210023,11,3,7,4,3,5,t,f,13.51184392,52.54648049
210022,12,3,16,5,2,6,f,t,13.36492651,52.597145
210020,9,2,14,4,3,0,f,t,13.51748439,52.4616639
210019,9,3,13,2,3,5,t,f,13.54515056,52.43433854
210016,12,1,10,5,3,6,f,t,13.32978083,52.56913584
210015,1,3,8,7,2,6,f,t,13.3444765,52.50436914
210013,5,1,18,1,3,6,f,t,13.16531327,52.55126224
210012,1,3,15,6,2,2,t,f,13.38840785,52.53399059
210010,3,1,15,6,3,6,f,t,13.45292168,52.55186233
210006,8,1,14,3,2,6,f,t,13.426346,52.47754794
210005,10,2,13,2,3,6,f,t,13.61222667,52.51185988
210000,1,2,10,5,3,5,t,f,13.39422235,52.50789917
209999,1,1,13,7,3,5,t,f,13.38478693,52.55064062
209995,3,3,12,2,3,6,f,t,13.39198248,52.58393009
209993,5,1,17,7,2,6,f,t,13.21307875,52.56164255
209991,3,2,10,6,2,5,t,f,13.43074653,52.53450049
209990,2,3,15,2,3,5,t,f,13.46608437,52.49997034
209988,7,2,9,5,3,6,t,t,13.35611576,52.48597528
209987,1,1,8,2,3,0,t,f,13.3804334,52.51811757
209978,9,3,0,2,3,5,t,f,13.50708375,52.46326252
209977,3,1,9,3,3,6,f,t,13.44300053,52.55141963
209973,3,3,8,6,3,5,t,f,13.40863952,52.55394606
209971,9,2,15,3,3,0,t,f,13.54922197,52.4383264
209970,1,1,11,7,3,5,t,f,13.38067079,52.51662448
209969,8,3,23,4,2,5,t,f,13.4311478,52.4677897
209967,11,3,11,6,3,6,f,t,13.47166356,52.52723976
209964,3,3,15,3,2,6,f,t,13.49253911,52.62331059
209963,12,1,20,1,3,6,f,t,13.294794,52.57650747
209962,4,2,19,4,3,6,f,t,13.32274784,52.48643807
209958,3,1,9,2,3,5,t,f,13.47692929,52.56699518
209957,3,3,9,5,3,1,t,f,13.42364306,52.54347835
209956,11,3,13,6,3,6,f,t,13.50384388,52.56426721
209950,6,1,16,4,3,5,t,f,13.35371856,52.44542493
209948,7,3,15,2,3,6,f,t,13.35338249,52.48106625
209947,2,1,14,4,3,1,t,f,13.37586754,52.48773779
209946,12,3,13,4,3,0,t,f,13.21661469,52.61118701
209945,6,1,12,6,3,5,t,f,13.25997889,52.42818265
209943,8,1,6,5,3,5,t,f,13.45397933,52.46920807
209942,2,2,10,3,2,6,f,t,13.4211901,52.48719314
209941,1,3,11,2,2,4,t,f,13.4253673,52.50855769
209940,1,3,15,4,3,6,f,t,13.38607448,52.53882998
209937,4,1,17,5,3,6,t,t,13.31092252,52.47945108
209935,12,3,19,6,3,5,t,f,13.31117143,52.5698166
209934,12,2,14,5,3,6,f,t,13.29984373,52.58325118
209931,1,1,18,4,3,1,t,f,13.39331232,52.52680762
209930,4,2,16,2,3,0,t,f,13.30728287,52.47951424
209927,2,2,20,2,2,6,f,t,13.43369945,52.52332087
209924,6,2,10,2,3,5,t,f,13.24025442,52.42449855
209922,6,3,14,5,3,5,t,f,13.2679283,52.44546693
209920,3,2,14,4,3,5,t,f,13.44170893,52.55004821
209918,9,3,16,4,2,1,t,f,13.52377616,52.45284235
209911,8,3,15,3,3,5,t,f,13.51565314,52.42084698
209909,1,2,12,4,3,1,t,f,13.3863397,52.52795179
209908,3,3,17,6,3,5,t,f,13.42891958,52.57909878
209905,1,1,9,3,3,5,t,f,13.39894011,52.50822701
209903,10,3,19,7,3,6,f,t,13.57928735,52.56358904
209901,6,1,18,3,3,6,f,t,13.2985805,52.45766481
209899,4,2,10,2,3,5,t,f,13.28089926,52.47667826
209898,9,3,19,2,3,5,t,f,13.53900372,52.45098344
209897,1,3,12,5,3,1,t,f,13.41066179,52.51008123
209896,12,1,5,4,3,1,t,f,13.32383063,52.56504693
209894,10,2,14,7,2,6,f,t,13.58838783,52.52957056
209892,3,3,15,4,3,6,f,t,13.39721598,52.56225307
209886,1,3,19,4,3,5,t,f,13.40686153,52.51826683
209883,12,3,15,3,3,6,f,t,13.29172358,52.58265822
209879,11,2,7,4,3,5,t,f,13.5153728,52.53753165
209877,8,3,8,5,1,5,t,f,13.42115515,52.46677666
209876,8,3,17,7,3,6,f,t,13.42401022,52.48652625
209874,11,2,14,7,3,6,f,t,13.52018914,52.56625493
209872,9,1,17,3,3,5,t,f,13.45395608,52.48897407
209871,6,1,14,4,2,6,f,t,13.31520713,52.4473819
209868,3,1,13,3,1,6,f,t,13.46645637,52.55082607
209866,1,2,19,5,3,5,t,f,13.36033767,52.53724679
209864,1,3,8,4,2,6,f,t,13.36986082,52.55966213
209862,3,1,12,2,3,5,t,f,13.48369523,52.56194038
209856,8,1,19,2,3,5,t,f,13.42105188,52.46735962
209855,6,1,10,2,3,6,f,t,13.34935771,52.44739123
209851,9,2,6,5,3,3,t,f,13.50927226,52.47333472
209850,2,1,18,2,2,1,t,f,13.38703343,52.50650792
209849,2,3,18,5,3,1,t,f,13.41685571,52.49252947
209848,3,1,15,6,2,6,f,t,13.48141843,52.62204038
209847,7,3,19,2,3,6,f,t,13.34599065,52.49696518
209846,6,2,18,6,3,6,f,t,13.32775832,52.42563022
209844,9,1,21,2,3,5,t,f,13.48903134,52.46735644
209843,4,1,11,4,3,6,f,t,13.33331229,52.48154594
209842,1,2,17,2,3,5,t,f,13.39218396,52.5550635
209841,2,3,18,3,3,6,t,t,13.45885688,52.51155722
209840,2,3,12,4,3,5,t,f,13.42762475,52.49897414
209838,9,2,16,2,3,6,t,t,13.50964866,52.47299062
209836,7,1,16,3,3,6,f,t,13.34938372,52.49041201
209834,8,2,17,3,2,2,t,f,13.42890084,52.47193816
209831,2,1,6,5,2,5,t,f,13.42711531,52.51191648
209828,2,3,11,4,3,5,t,f,13.40920402,52.50168596
209825,1,3,20,3,3,5,t,f,13.38146891,52.51515178
209823,2,2,8,4,3,5,t,f,13.44440045,52.49979542
209822,2,2,5,5,3,0,t,f,13.46506593,52.49803515
209819,3,1,11,6,3,5,t,f,13.40699058,52.56034119
209818,11,3,17,6,3,1,t,f,13.52450823,52.48252862
209814,9,1,7,5,3,5,t,f,13.45406507,52.48901964
209813,11,1,11,1,3,5,t,f,13.56430568,52.57228028
209811,10,2,10,7,3,6,f,t,13.57756423,52.56500477
209807,8,2,17,6,3,1,t,f,13.42424165,52.48535419
209805,9,3,15,4,3,5,t,f,13.55800911,52.45571372
209804,8,1,6,6,3,6,f,t,13.44817013,52.47763295
209802,1,1,18,3,3,1,t,f,13.36083553,52.50028761
209801,3,2,9,2,3,5,t,f,13.37906475,52.57493122
209800,4,3,17,2,3,1,t,f,13.30388381,52.50145166
209799,6,3,9,4,3,5,t,f,13.31487066,52.41752579
209797,12,3,10,2,3,2,t,f,13.36082215,52.60220239
209796,4,1,16,4,3,5,t,f,13.31165516,52.46825958
209795,8,2,13,2,3,0,t,t,13.45389551,52.44303233
209793,7,1,15,5,3,6,t,t,13.35562965,52.46099603
209792,5,3,16,6,3,0,t,f,13.24666181,52.53811452
209791,12,2,14,3,3,2,f,t,13.32763917,52.56397246
209789,8,3,17,4,2,5,t,f,13.4267181,52.4882841
209787,1,3,15,7,3,5,t,f,13.34278179,52.50457979
209781,3,1,10,3,3,5,t,f,13.46264987,52.55975963
209780,3,3,7,5,3,0,t,f,13.42223007,52.55989603
209777,4,1,17,5,3,5,t,f,13.28778178,52.51514474
209775,8,2,11,3,3,6,f,t,13.41831382,52.41453819
209770,2,1,15,6,3,5,t,f,13.42671579,52.51574313
209769,7,2,17,4,2,6,f,t,13.39256885,52.41268757
209768,4,3,11,7,3,5,t,f,13.31395105,52.50781032
209767,1,2,10,5,3,6,f,t,13.37349047,52.5422129
209761,7,1,13,2,3,5,t,f,13.39995141,52.43776765
209760,5,2,15,6,3,5,t,f,13.17803316,52.54867537
209759,5,3,6,1,3,6,f,t,13.17687503,52.51709869
